id,target
0042f7aefa,1
00433658db,1
004349ef0d,1
0043a55cd0,1
0043ec26fc,1
0043f4c395,1
00441b542e,1
004455f4ee,1
0044799329,1
0044933281,1
0044c09c4a,1
0044d49c1b,1
0044f4ac10,1
00451df79f,1
00457b7ba7,1
0045827673,1
0045930893,1
0045ce7c88,1
00460a79b1,1
00464ca8e5,1
00464da3e2,1
00468b1942,1
0046bd6236,1
0046ced1e0,1
0046d3adf9,1
004734a74f,1
004763b2e1,1
0047854dc6,1
00478b2d9d,1
0047b787e2,1
0048413cc3,1
00486e9fda,1
0048cd2d29,1
0048fc9e46,1
004952081d,1
0049892d70,1
00498e6d5e,1
0049e7ecaf,1
004a21b6c4,1
004a513ec8,1
004aa70a3f,1
004ad640e7,1
004b011d9b,1
004b9631f5,1
004bb8a73a,1
004bbcc49a,1
004bc3b1b3,1
004bff3be9,1
004c47ed97,1
004cc9d437,1
004cdf2afc,1
004d0a9b0d,1
004d0ba103,1
004d0f560f,1
004d1c7045,1
004d3c2b6d,1
004d4931bd,1
004d5e9747,1
004d6024b7,1
004d69d9ad,1
004d9217c0,1
004e30e313,1
004ecffa44,1
004ed21f3c,1
004edf0985,1
004f29542c,1
00506b97ad,1
0050d87baa,1
0050e3ab53,1
0050f43f57,1
0051174ad7,1
00511bff99,1
00512d1c91,1
0051561c1d,1
005162a75b,1
005190155f,1
00519c6b7c,1
0051bff95e,1
0051d50149,1
0051ece4cf,1
0052048168,1
00522271a1,1
0052acd9c8,1
0052c694b4,1
0052f5d376,1
00534a19aa,1
0053864316,1
00539d695f,1
00539f893f,1
0053ca9a77,1
0053ec6fd6,1
0054863511,1
00548f0f41,1
00549586b4,1
00549f47cd,1
0054d34fbb,1
0054e83a75,1
0055105f87,1
00551a7925,1
0055264477,1
0055e78eb7,1
005606d543,1
005636c445,1
005646617c,1
00564b1518,1
00567cce06,1
00567db5e3,1
00568fdb0c,1
00569281f2,1
0056a55470,1
0056aa8b5f,1
0056be14c2,1
0056f15e57,1
0057414f2a,1
00575b71b3,1
00577dee91,1
00578ed373,1
0057ceca0f,1
0057fcc211,1
005855cbaf,1
00587357f8,1
00589d6145,1
0058d4ed6b,1
0058e6dda5,1
0058fb1c37,1
0059c0fcd4,1
005a8eaadf,1
005b3098e3,1
005c11f552,1
005c421ee9,1
005d1e4b22,1
005d526828,1
005dc2f409,1
005df29ead,1
005dfbffb7,1
005e0cc518,1
005e158ae7,1
005e2b14ee,1
005e98c344,1
005ea787e2,1
005eb76142,1
005ec2ab2e,1
005eea1c23,1
005f39c2d4,1
005f4a443f,1
005f4ab1c4,1
005f54db35,1
005f77963a,1
005f7f67bd,1
005fc996e7,1
005ff7d17d,1
005ffcc18e,1
0060330bac,1
006095370f,1
0060e0e22e,1
00614e3cdf,1
00616234ca,1
00618cd0b8,1
0061c9a516,1
0061e7a841,1
0061f8aa29,1
006218fc71,1
0062780621,1
0062bebd80,1
006331ba91,1
00637da18c,1
0063875ff2,1
0063ef3377,1
00644b92e4,1
006461a426,1
006461c73f,1
00648c211a,1
006526bba4,1
006548fbb5,1
00656d44b1,1
00657b48d0,1
0065997456,1
0065de149a,1
006615247e,1
006685e8c7,1
0066a3a800,1
0066bf8c52,1
0067523973,1
00679e86e5,1
00682434fe,1
0068471072,1
00687f23af,1
00689e8308,1
0068dbc2bf,1
0068e566e6,1
0068f86dd2,1
0069328c01,1
00693a0512,1
0069694349,1
0069870de8,1
0069a9408f,1
0069d5ba11,1
0069f46385,1
006a20ae66,1
006a6426a1,1
006ab4f10d,1
006addc0a8,1
006b402056,1
006b599a70,1
006b942137,1
006b9b6e5c,1
006bafe253,1
006c217075,1
006c9a22f0,1
006cb91670,1
006cc4f15c,1
006d15565a,1
006d50cbd0,1
006d9a31fc,1
006df84450,1
006e4d9c93,1
006e53bbc4,1
006e66344e,1
006edf77c6,1
006eeaa90c,1
006eeade18,1
006f1fc87d,1
006f545b8c,1
006f7f5587,1
006f901eec,1
006fdf8868,1
0070464ca6,1
00706448f9,1
0070bc7a36,1
0070f27d97,1
00712c043f,1
0071619ebb,1
0071f1fc87,1
007210cec8,1
00723f17f5,1
00727ca068,1
0072bda34f,1
0072e76641,1
0072ed98b5,1
0072fa1b67,1
00732be307,1
00734361e9,1
0073a5e213,1
0073b359ef,1
0073b837e1,1
00743c76f1,1
00746aeb2b,1
00747ddb97,1
00748d6fe4,1
00748fab7e,1
0074a4d752,1
0074e922fe,1
0075bf362a,1
0075dafbe2,1
007606ee97,1
0076712ce3,1
0076781a00,1
0076d47eb1,1
00771b27f2,1
0077e4709d,1
00785b7d45,1
00785f8167,1
0078660a43,1
0078c2fe2f,1
00795b01ff,1
00797ac331,1
00799c833e,1
0079f18eaf,1
007a221051,1
007affd198,1
007b3572b2,1
007bb1f7bd,1
007bd0e585,1
007bfc2b22,1
007c080261,1
007c1fb678,1
007c3a4d0e,1
007c58595f,1
007c586289,1
007c872773,1
007cdfb8a0,1
007cf788f5,1
007d64c219,1
007dbcfd13,1
007dfb499d,1
007dff3965,1
007e745b16,1
007e766ac6,1
007e858f65,1
007f04e123,1
007f34f320,1
007f4a5a62,1
007f873d99,1
007f99b127,1
007fb2806e,1
007fd170f2,1
007fd8d0dd,1
008035f2c9,1
0080c1d2fb,1
0080c27110,1
008107e077,1
008123cfe3,1
00817a64be,1
008185396f,1
0081989551,1
00819cc597,1
0081d490f2,1
0081f2acfc,1
0082016b3d,1
0082032959,1
00820595e3,1
00824a941a,1
0082583c18,1
0082a7c417,1
0082ccf277,1
0082f8cef0,1
008301a453,1
0083382ecc,1
008343ed7a,1
0084045536,1
0084233def,1
0084560de0,1
0084c87ba5,1
0084e03696,1
00854d4659,1
00854db455,1
0085cad4dc,1
0085ce99f7,1
008614778b,1
00867cdfd7,1
0086b86bed,1
008724d87c,1
00880e946e,1
0088701ad2,1
008935ba32,1
008985699c,1
0089a635ef,1
008a035f9b,1
008a06ba13,1
008a701f6b,1
008a759baa,1
008b28501b,1
008ba101e4,1
008ba284d6,1
008c56b2ac,1
008c75236a,1
008cef364b,1
008d402d90,1
008d457c07,1
008d4b6590,1
008d6e8007,1
008d9d572b,1
008dc508da,1
008de2f6cf,1
008e25739d,1
008e693e26,1
008e9b5505,1
008e9cd10f,1
008ee5a4cf,1
008f103ab7,1
008f59a9ba,1
008f93abfc,1
008f9c7c4c,1
008fb86617,1
008fd27b7a,1
008ffd5001,1
009019c3bf,1
0090936904,1
0090f8ca31,1
0091170c33,1
0091271269,1
00912d5308,1
009155e467,1
0091711e1a,1
0091a05c73,1
0092191c2e,1
00921b8d6c,1
0092c13d79,1
0092cc6b91,1
0092ddf1f3,1
0093a31082,1
0093bed861,1
0093f942e1,1
00944d9726,1
009493dbf5,1
0094a0a501,1
0094b5071b,1
00959e9554,1
0095e0e559,1
0095f517d6,1
0096006667,1
009609d23a,1
009620c1ab,1
009629124e,1
009630d7d5,1
0096446bc2,1
00966d3ce7,1
0096b45a64,1
0096e79f59,1
00977eaf03,1
0097c49b02,1
0097f65746,1
0097fca3b1,1
009807a0fc,1
009865c1ef,1
00988eb821,1
0098f2717a,1
00995439ea,1
0099861350,1
0099b343a3,1
0099c0c64d,1
009a90f928,1
009a94013d,1
009ad5204f,1
009af8309c,1
009b032a9f,1
009b772d51,1
009bec334a,1
009bf9216f,1
009c28242e,1
009c793b77,1
009ce0b422,1
009d4192ac,1
009d43506d,1
009d8c9a30,1
009db85d65,1
009dd58aeb,1
009deb4a56,1
009e1aede6,1
009e33df19,1
009eb4ee3b,1
009ed0fc55,1
009ed4a8dc,1
009edab6f6,1
009fd8d703,1
009fe5e77c,1
009ffe3fba,1
00a0a4c028,1
00a0a52f43,1
00a0cc292b,1
00a128b8f7,1
00a12bf19e,1
00a1365892,1
00a15ea239,1
00a16d5109,1
00a1c71ef1,1
00a1fa889c,1
00a2593d24,1
00a2d11d2d,1
00a2eed33f,1
00a2f8fb44,1
00a3162b99,1
00a42ba204,1
00a469e20e,1
00a49cc691,1
00a4ad1b31,1
00a5785f1d,1
00a59096ee,1
00a5f9a976,1
00a64cd1ee,1
00a6517221,1
00a6bd4531,1
00a6e677c1,1
00a74885b9,1
00a7c28792,1
00a85592b3,1
00a8750157,1
00a87faa0b,1
00a8965720,1
00a89e40d0,1
00a8a7cfbc,1
00a8d3ad15,1
00a8d51353,1
00a9aae914,1
00a9cf0dbb,1
00a9dae412,1
00aaa5d961,1
00aac7e4ba,1
00ab2b4d43,1
00ab87b375,1
00ac6c0572,1
00acd6784b,1
00acf625d0,1
00acf9c3fd,1
00ad02756d,1
00ad143d2b,1
00ad541558,1
00ad59b97f,1
00ad770f97,1
00ad77e401,1
00adb2aaaa,1
00add98a45,1
00ade71acd,1
00ae06fc5d,1
00aefb46ac,1
00af93be3b,1
00afa4c99a,1
00afd7a9f9,1
00b0534f00,1
00b063170b,1
00b0c4550f,1
00b148df7f,1
00b1933903,1
00b197e8c5,1
00b1d9caf9,1
00b2435849,1
00b25e5e2e,1
00b2802dfe,1
00b29cade7,1
00b310d1a2,1
00b34191ee,1
00b34ca6d5,1
00b363876a,1
00b39a2430,1
00b3cdcad2,1
00b4373c72,1
00b487359a,1
00b49d6567,1
00b4d1ee39,1
00b5837d52,1
00b5e0dfdc,1
00b5ee247d,1
00b657386b,1
00b6b48679,1
00b6ba8de2,1
00b6e72121,1
00b71ff8be,1
00b72b47b9,1
00b75bb59b,1
00b79af5f6,1
00b7a0facd,1
00b7a28105,1
00b7c9174b,1
00b7e26aba,1
00b80b92dc,1
00b897fa97,1
00b8afdf8b,1
00b908c4ed,1
00b936b399,1
00ba11c94e,1
00ba18c8ed,1
00ba68f265,1
00ba7e60f6,1
00ba8881b9,1
00baf45f1b,1
00bb692db9,1
00bbc1110a,1
00bbe2a3ab,1
00bbee388c,1
00bc88c50e,1
00bcea6ad5,1
00bd000de1,1
00bdb74dcc,1
00bdfc59d5,1
00bed5b3b8,1
00bef814cd,1
00bef9e36e,1
00bf270f02,1
00bf576864,1
00bf7fc7a4,1
00bfa15ec4,1
00bfcca8db,1
00bfd42035,1
00bfd8019f,1
00c014cef1,1
00c05b60d0,1
00c07dba1d,1
00c0841aff,1
00c0eca344,1
00c0f2d840,1
00c10f9a22,1
00c14c2e6d,1
00c17316ff,1
00c18b141e,1
00c1c2cbe3,1
00c1cf0438,1
00c1fc8e0b,1
00c21d9c4c,1
00c23b0a91,1
00c279d0eb,1
00c2d093cf,1
00c2fc3425,1
00c302ec1c,1
00c35ba3a5,1
00c37c081a,1
00c3e0c283,1
00c3edb907,1
00c472f4b0,1
00c48ebe02,1
00c4963b89,1
00c4afda9d,1
00c4e2ac75,1
00c5061a4a,1
00c5180944,1
00c52dafa6,1
00c5474bb5,1
00c59d72f6,1
00c5a242f6,1
00c5dd15e2,1
00c641c8d0,1
00c65f94e2,1
00c6a4c961,1
00c6b1756b,1
00c725ebd6,1
00c7469d14,1
00c77ed755,1
00c88b0c16,1
00c8abc317,1
00c8b2221f,1
00c8ef895b,1
00c8fa9ccc,1
00c9449044,1
00c959e90a,1
00c9be4007,1
00c9d4c1c4,1
00c9ebdcce,1
00ca30d8e8,1
00ca3bd9f1,1
00cb11aec1,1
00cb12e5ff,1
00cb385df2,1
00cb779a7d,1
00cbe44e9a,1
00cc27fbe4,1
00cc2d8ac6,1
00cc4321f9,1
00cc4e4aa4,1
00cd09b27f,1
00cdad43ab,1
00cdf069e3,1
00ce8312ad,1
00cea3e3f9,1
00ceb8cef7,1
00ceeb98df,1
00cf11c936,1
00cf2a531f,1
00cf2a6b83,1
00cf4daf71,1
00cf958d7c,1
00d0054def,1
00d03e1e57,1
00d0ec2754,1
00d16077c3,1
00d16a372b,1
00d174e745,1
00d1963276,1
00d1d2ed4b,1
00d1e4810b,1
00d203ac55,1
00d2d0aced,1
00d2eec0c7,1
00d2fc57cc,1
00d36bd0a3,1
00d3957e5d,1
00d3ab5d52,1
00d3be4b20,1
00d447a163,1
00d4a93ab3,1
00d542bc88,1
00d55dc254,1
00d5845064,1
00d5d9724a,1
00d5e1d647,1
00d5f328a9,1
00d60d15dc,1
00d6347cd1,1
00d6539b7d,1
00d65e5f2c,1
00d673a689,1
00d692b00d,1
00d6f3963c,1
00d70fc0bb,1
00d819277c,1
00d81cbeab,1
00d85158aa,1
00d86e6076,1
00d8dfe90b,1
00d9042a1d,1
00d91617d6,1
00d918871b,1
00d93b304a,1
00d9b4e0e9,1
00d9ca79b1,1
00d9caa91f,1
00da3bca55,1
00da5f99c6,1
00da8210d9,1
00daea0466,1
00db082dbd,1
00db238663,1
00db640734,1
00dc04bc59,1
00dc530193,1
00dc67d3f0,1
00dcb35a75,1
00dcc8a931,1
00dcd4bf28,1
00dd3ee048,1
00dd452b6b,1
00ddc139b4,1
00dde25967,1
00ddfd56fd,1
00de3ae9dc,1
00de5cd0ae,1
00de8c9345,1
00dec4181b,1
00df139219,1
00df1b099e,1
00df38e39a,1
00df47b128,1
00dfb6a635,1
00dfd3eab7,1
00dfe1efcf,1
00e00329d9,1
00e035c0fe,1
00e03b6424,1
00e04081c2,1
00e06e7f50,1
00e07d788f,1
00e0aa2036,1
00e0d92d05,1
00e0f0aa8b,1
00e17876fa,1
00e1c7d415,1
00e1d2997b,1
00e2329722,1
00e2672e44,1
00e2770907,1
00e29f8024,1
00e31e029c,1
00e3434f95,1
00e3624f54,1
00e3c56691,1
00e3db81b8,1
00e3f2e783,1
00e409fe83,1
00e4217aec,1
00e4324fdc,1
00e487cac7,1
00e4f6b8c8,1
00e50695bc,1
00e54ef0f2,1
00e55c3a43,1
00e57b8305,1
00e59ebb62,1
00e5a5034b,1
00e5af43b5,1
00e6bdadaa,1
00e6d7148e,1
00e71c1cd3,1
00e73c4697,1
00e794cbf9,1
00e9080dfc,1
00e93a6581,1
00e958f8ae,1
00e9b30675,1
00ea274a3b,1
00ea3e8401,1
00ea7142ee,1
00eaa59bf7,1
00eaa70bf4,1
00eaeb71ea,1
00eafda86c,1
00eb0db36c,1
00eba426fc,1
00ec4031cb,1
00ec43b0e9,1
00ed661195,1
00ed8b45f0,1
00ed966daa,1
00edc63268,1
00ede042cd,1
00ee5919dc,1
00ee620557,1
00eeae86da,1
00ef0fc6be,1
00ef36b2c4,1
00effbe3a2,1
00f02b9280,1
00f03da241,1
00f0642d46,1
00f0b8a4db,1
00f0c7c258,1
00f0f98c8b,1
00f12f2395,1
00f13b5b30,1
00f1f1c457,1
00f2b68c2d,1
00f2fa197d,1
00f3366635,1
00f3366d4b,1
00f33b7610,1
00f37762dd,1
00f3847ad8,1
00f3b81632,1
00f3baa468,1
00f443a456,1
00f444926e,1
00f469e039,1
00f4f03750,1
00f548c7e8,1
00f5b00e41,1
00f5b1248a,1
00f60323bc,1
00f62ea76e,1
00f6a31773,1
00f6d566a3,1
00f6f17753,1
00f723ece7,1
00f732a0ee,1
00f7539ebd,1
00f7ba851f,1
00f7bdeccf,1
00f8098304,1
00f80e96ee,1
00f81d9bcc,1
00f83265bd,1
00f848554c,1
00f8e88e61,1
00f92ea61f,1
00f944bc28,1
00f963c8af,1
00fad97937,1
00fb108ed1,1
00fb50207d,1
00fb7bf5fe,1
00fb86d12f,1
00fb9d20c9,1
00fba0e04a,1
00fbb92c3a,1
00fbcce4fc,1
00fbce6128,1
00fc0904ee,1
00fc0c3fa1,1
00fc1274ab,1
00fc129bd0,1
00fc6b79da,1
00fd27840b,1
00fd2bde05,1
00fd3dc5a7,1
00fd6f8a9d,1
00fde966fd,1
00fe0b8a0b,1
00fe28b78e,1
00fe5b3b81,1
00fe76a07f,1
00fef0e791,1
00ff4de3e0,1
00ff7563a4,1
00ff9d5fbf,1
00ffc9540f,1
00ffddc10e,1
00ffe9278f,1
0100031c65,1
01001eae3a,1
01005ad078,1
01018ced50,1
0101c71db8,1
0101d23280,1
010230e0ce,1
010348a8e9,1
01034ce188,1
0103503166,1
0103515970,1
010363d292,1
010373a863,1
0103f704c9,1
01043610b6,1
010482aa16,1
0104ae30f8,1
01050613af,1
010516a826,1
0105d46243,1
01061cbc6c,1
010641ea93,1
0106777909,1
01067df4f8,1
01071af6c3,1
0107405ea1,1
01075a0251,1
0107d4dda0,1
0107d682b9,1
01080ab797,1
010823c824,1
01085fb808,1
01087de1ec,1
0108b2265f,1
0108c90d4d,1
010909cd0e,1
0109207a72,1
0109599059,1
0109690373,1
01097155bb,1
0109c36a9b,1
0109cc7323,1
0109ebea9c,1
010a07a37f,1
010a09100f,1
010a4d8fc3,1
010b1a6c90,1
010b7ee229,1
010c0b9380,1
010c29df62,1
010c402d95,1
010c46ce8f,1
010c7f8673,1
010c8d7563,1
010d04eaa8,1
010d37ee53,1
010d527c49,1
010d93e2f0,1
010dd39a84,1
010e5add95,1
010e73507f,1
010ed923e6,1
010eec2dc1,1
010f31c5ab,1
010f447bc9,1
010f4bd50a,1
010fe77d26,1
010ff8cba4,1
0110230637,1
011064eb44,1
01108ab9ad,1
01115a7af6,1
011167f409,1
011181049b,1
0111ac4ff9,1
0111bfd32a,1
0111cd1931,1
01120dc654,1
0112683d10,1
0112695ebe,1
0112f05886,1
0113316887,1
0113448c90,1
011385638f,1
01138bbf3d,1
0113967853,1
0113b8c8d8,1
01141000fa,1
01145d9ffc,1
0114bab021,1
0114c39c70,1
011536b1e9,1
011586213d,1
01158efb8b,1
01159076b2,1
0115a25b73,1
011645941d,1
01164996e1,1
01164d74aa,1
0116b04152,1
0116b3ba27,1
0116b49b8c,1
0116db0b05,1
011707103b,1
0117163c06,1
01174695d9,1
01175fda63,1
0117783e5e,1
0117bb4093,1
0117e24836,1
011816b69e,1
01185e9bdd,1
01188118c3,1
011909d348,1
01194fdc12,1
01195a28c8,1
0119af3225,1
0119b97c19,1
011a045744,1
011a0b6788,1
011a4ff012,1
011a5c4998,1
011add6716,1
011b1dcdd7,1
011b3cf6bd,1
011bd9e534,1
011c04b9da,1
011c4dc028,1
011c5b5adf,1
011c9672b9,1
011d2d30dd,1
011d47c3ea,1
011d9bda27,1
011d9ebbf4,1
011daf10c1,1
011df07376,1
011e01ffb4,1
011e4eada8,1
011e6c31c5,1
011e7216ad,1
011e74fcb7,1
011e99729a,1
011ec41ea0,1
011edc96aa,1
011f34b16b,1
011f3f064e,1
011f43e5d8,1
011f590946,1
011f945d81,1
011fa67f43,1
011fbbfd93,1
011fd27a0c,1
0120069fb6,1
01202ef820,1
012060c9da,1
0120bc0eb9,1
0120d30054,1
0120e6e2ad,1
0120fe35bf,1
0121879bdd,1
012191f2a9,1
0121edbde9,1
0121faecd7,1
012216c88e,1
01226cd396,1
01229effcf,1
0122ae4386,1
0122dc2310,1
0122e104d0,1
0123039935,1
01231d24d9,1
012330b9de,1
01235c896d,1
0123adca98,1
0123dbf8b6,1
012461f949,1
0124680710,1
01246c3494,1
01246fdaf6,1
012493d511,1
0124ea220d,1
0124f662ea,1
012523a0a6,1
01255d49bb,1
0125d68fa5,1
0125d7a307,1
01260dfde8,1
012625e69f,1
0126349a72,1
01264728d1,1
01267f735d,1
012702b7aa,1
012713bf83,1
01273e518b,1
01275cb1cd,1
0127755b4b,1
012781dbc4,1
01281b5230,1
012855aff2,1
0128e58039,1
0128fe30c7,1
012908106a,1
0129228a7a,1
012953dae2,1
012a1ac315,1
012a7c721d,1
012b06129d,1
012b1a5df2,1
012b894aa1,1
012bbc4141,1
012bfbf2d7,1
012c008823,1
012c247ea8,1
012c4fe897,1
012cdbbfdf,1
012ce8b387,1
012d37c3a0,1
012d4a7d0b,1
012d66370e,1
012d894d9e,1
012da74216,1
012de1d212,1
012e13f77d,1
012e3166cd,1
012eced697,1
012f3f3968,1
012f5ad382,1
012f7979b5,1
012f815155,1
012ff0c6e0,1
012ff78af6,1
012ff9d1be,1
01305c28ec,1
013068564e,1
01306c531e,1
013082d848,1
0130a37ad4,1
01311ca7c4,1
0131b59b79,1
0131ea0df2,1
01322b0fa2,1
01323d05bb,1
0132451890,1
013324bf1d,1
01335e68d0,1
013360c441,1
0133a1ef1a,1
0133a7972a,1
0133ea7f7d,1
013402ca44,1
0134c69a62,1
0134e23929,1
0134ff747a,1
01350b414d,1
01352edd30,1
01353bc800,1
0135456b8b,1
013563b20e,1
01356f3532,1
013572409d,1
01357eed64,1
01359d8880,1
0135c7e319,1
0135d60fe3,1
0135dd1632,1
0135dec192,1
013626286f,1
013649d762,1
013678968c,1
01369209d3,1
0136c10247,1
01370fb997,1
013710da83,1
013772a450,1
01377ec580,1
0137822604,1
0137ace8cf,1
01389af064,1
0138d72587,1
0139129e9f,1
013917ea84,1
01397e1d4b,1
013a1f6e88,1
013ad16875,1
013ae92191,1
013b2a58ca,1
013b579abf,1
013b719817,1
013bb83f34,1
013c04548a,1
013c6a17db,1
013ca4a07c,1
013cda42af,1
013d080d09,1
013d39dca6,1
013d601be3,1
013d78e0a3,1
013e17b834,1
013e20f3c4,1
013e399e40,1
013ed8a5ed,1
013edb96d1,1
013f088058,1
013f64c073,1
013f7107e7,1
013fa3a95c,1
013fa88a99,1
013fef8b5d,1
01400bca34,1
01403503a3,1
01405eb23c,1
014077784d,1
0140849ad5,1
0140bfe18f,1
0140d4c3da,1
0140d5c2cc,1
01412df34a,1
0141656fa1,1
0141d39a84,1
01426bc5d2,1
01427e65cb,1
0142d0d0d7,1
0142f7f806,1
0142fd3fcf,1
01431084e4,1
01431f41d3,1
01436c3841,1
0143b05ed9,1
0144781cd9,1
0144a5256d,1
0144e434d9,1
0145518fca,1
01455fa336,1
0145606df1,1
01456ef77f,1
014590caa7,1
0145b026af,1
01460b52ba,1
01460d8cd6,1
0146c011fc,1
0146c0b4a6,1
0146eb639a,1
014726947b,1
0147463bf8,1
014763e3e5,1
0147fc6867,1
01480602f3,1
0148a870f9,1
01494590a6,1
0149de35ba,1
014a263201,1
014a26f5dc,1
014a8b4b36,1
014bbcc406,1
014bd36e9e,1
014be9de44,1
014c2bf798,1
014c2ecb8a,1
014c6b643f,1
014c988506,1
014cdd2ead,1
014cf88bc7,1
014d03fe3a,1
014d4743c7,1
014da97c1c,1
014e22b3bc,1
014e2c0ce9,1
014e5cbe4a,1
014f3090be,1
01501172f6,1
0150967488,1
01509a39d6,1
01509da17e,1
01513532c7,1
0151a0f28d,1
0151c84613,1
0152961e5d,1
0152c4aa76,1
0152cc83b2,1
0152dffc86,1
0153002108,1
01534facd5,1
0153bb08a5,1
0153d68d3c,1
0153dc3107,1
0154c6bc0e,1
0154df10f5,1
0154f902b3,1
0155423a0a,1
0155626f7d,1
015580e182,1
0155915f98,1
0155a7475a,1
0156126496,1
015652b553,1
0156adffc4,1
0156d546a9,1
0157017a67,1
015704a22b,1
